year,institute_id,name,city,state,tlr_score,rpc_score,go_score,oi_score,pr_score,overall_score,rank,pdf_url,faculty_count,total_student_strength,student_strength_breakdown,phd_fulltime_current,phd_parttime_current,phd_graduated_fulltime_y1,phd_graduated_parttime_y1,phd_graduated_fulltime_y2,phd_graduated_parttime_y2,phd_graduated_fulltime_y3,phd_graduated_parttime_y3,sponsored_projects_y1,sponsored_projects_y2,sponsored_projects_y3,sponsored_funding_agencies_y1,sponsored_funding_agencies_y2,sponsored_funding_agencies_y3,sponsored_amount_y1,sponsored_amount_y2,sponsored_amount_y3,parse_status,faculty_section_raw
2024,IR-O-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,66.18,15.78,63.84,70.12,19.63,46.33,94,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0739.pdf,286,3879,"{""UG [3 Years Program(s)]"": 180, ""UG [4 Years Program(s)]"": 3120, ""PG [2 Year Program(s)]"": 579}",258,0,33,0,19,6,10,5,192,180,36,54,43,20,33700138,6600138,10615000,ok,Number of faculty members entered 286
2024,IR-O-U-0250,Yenepoya University,Mangaluru,Karnataka,66.94,16.44,57.96,69.58,27.46,46.31,95,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0250.pdf,684,8216,"{""UG [3 Years Program(s)]"": 1685, ""UG [4 Years Program(s)]"": 3273, ""UG [5 Years Program(s)]"": 885, ""UG [6 Year Program(s)]"": 1345, ""PG [1 Year Program(s)]"": 30, ""PG [2 Year Program(s)]"": 439, ""PG [3 Year Program(s)]"": 529, ""PG [6 Year Program(s)]"": 30}",122,42,3,6,4,4,6,2,29,41,41,14,21,11,55321365,89314257,131349800,ok,Number of faculty members entered 684
2024,IR-O-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,55.08,28.76,55.11,64.48,36.02,46.22,96,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0489.pdf,737,11119,"{""UG [3 Years Program(s)]"": 646, ""UG [4 Years Program(s)]"": 9172, ""UG [5 Years Program(s)]"": 696, ""PG [2 Year Program(s)]"": 605}",149,362,8,39,3,40,4,35,20,25,22,12,11,12,9107567,22412464,9234884,ok,Number of faculty members entered 737
2024,IR-O-U-0524,University of Lucknow,Lucknow,Uttar Pradesh,47.85,12.78,86.80,63.07,40.31,45.89,97,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0524.pdf,719,15991,"{""UG [3 Years Program(s)]"": 3493, ""UG [4 Years Program(s)]"": 5990, ""UG [5 Years Program(s)]"": 697, ""PG [1 Year Program(s)]"": 25, ""PG [2 Year Program(s)]"": 5786}",1021,85,380,0,323,0,353,0,140,89,79,21,15,14,135429154,96472685,83260540,ok,Number of faculty members entered 719
2024,IR-O-U-0444,Avinashilingam Institute for Home Science and Higher Education for Women,Coimbatore,Tamil Nadu,69.56,6.29,66.40,63.07,34.34,45.78,98,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0444.pdf,505,6952,"{""UG [3 Years Program(s)]"": 4449, ""UG [4 Years Program(s)]"": 848, ""PG [2 Year Program(s)]"": 1655}",320,335,33,19,43,36,36,29,65,42,20,8,10,7,31337765,111971883,34917381,ok,Number of faculty members entered 505
2024,IR-O-U-0449,Central University of Tamil Nadu,Tiruvarur,Tamil Nadu,64.08,22.07,63.05,68.47,4.34,45.73,99,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0449.pdf,170,1912,"{""UG [4 Years Program(s)]"": 215, ""PG [2 Year Program(s)]"": 1001, ""PG-Integrated"": 696}",303,36,36,0,25,0,9,0,72,93,13,23,15,5,53942853,54384132,51151297,ok,Number of faculty members entered 170
2024,IR-O-C-6379,Netaji Subhas University of Technology (NSUT),Delhi,Delhi,65.37,20.64,67.98,50.07,11.01,45.51,100,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-C-6379.pdf,544,7603,"{""UG [3 Years Program(s)]"": 311, ""UG [4 Years Program(s)]"": 6862, ""PG [2 Year Program(s)]"": 430}",306,0,22,0,103,0,22,0,7,9,4,4,7,2,5538557,7496222,81097000,ok,Number of faculty members entered 544
2025,IR-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,86.47,88.16,83.69,60.29,98.89,85.05,1,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0220.pdf,481,2096,"{""UG [4 Years Program(s)]"": 596, ""PG [2 Year Program(s)]"": 1389, ""PG [3 Year Program(s)]"": 111}",2637,135,382,13,286,6,269,15,1412,1343,1178,276,153,106,11118521445,5347726925,5437309580,ok,Number of faculty members entered 481
2025,IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,75.53,45.59,99.93,78.82,67.89,71.00,2,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0109.pdf,734,4914,"{""UG [3 Years Program(s)]"": 1487, ""UG [4 Years Program(s)]"": 538, ""PG [2 Year Program(s)]"": 2830, ""PG-Integrated"": 59}",2904,0,885,0,1008,0,611,0,274,193,298,34,48,54,678674854,281390442,298611768,ok,Number of faculty members entered 734
2025,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,Manipal,Karnataka,79.44,61.76,78.52,67.71,44.19,69.25,3,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0234.pdf,2938,25179,"{""UG [3 Years Program(s)]"": 2084, ""UG [4 Years Program(s)]"": 12765, ""UG [5 Years Program(s)]"": 4057, ""PG [1 Year Program(s)]"": 18, ""PG [2 Year Program(s)]"": 4739, ""PG [3 Year Program(s)]"": 1337, ""PG [6 Year Program(s)]"": 179}",2167,1019,198,60,160,40,154,38,444,385,356,150,150,110,473138286,350126083,318223448,ok,Number of faculty members entered 2938
2025,IR-O-U-0108,Jamia Millia Islamia,New Delhi,Delhi,73.81,50.03,92.56,83.83,50.63,69.10,4,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0108.pdf,742,8721,"{""UG [3 Years Program(s)]"": 3138, ""UG [4 Years Program(s)]"": 1724, ""UG [5 Years Program(s)]"": 955, ""PG [2 Year Program(s)]"": 2904}",1649,0,586,0,437,0,497,0,204,196,180,27,47,47,936667416,783988393,779349473,ok,Number of faculty members entered 742
2025,IR-O-U-0120,University of Delhi,Delhi,Delhi,60.65,58.51,96.94,70.15,52.38,67.38,5,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0120.pdf,1189,20609,"{""UG [3 Years Program(s)]"": 1110, ""UG [4 Years Program(s)]"": 212, ""PG [1 Year Program(s)]"": 129, ""PG [2 Year Program(s)]"": 10380, ""PG [3 Year Program(s)]"": 8778}",3595,0,766,0,840,0,910,0,479,444,553,50,46,46,751219345,491071150,555256974,ok,Number of faculty members entered 1189
2025,IR-O-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,76.41,51.17,95.42,65.95,33.34,67.28,6,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0500.pdf,1907,28583,"{""UG [3 Years Program(s)]"": 13882, ""UG [4 Years Program(s)]"": 2046, ""UG [5 Years Program(s)]"": 1181, ""PG [2 Year Program(s)]"": 10336, ""PG [3 Year Program(s)]"": 1138}",2225,88,638,27,647,24,566,17,598,648,482,87,47,60,1998784433,2069435606,3589149887,ok,Number of faculty members entered 1907
2025,IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,Pilani,Rajasthan,72.16,63.27,77.74,61.42,49.19,67.24,7,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0391.pdf,1071,13551,"{""UG [4 Years Program(s)]"": 10777, ""UG [5 Years Program(s)]"": 1140, ""PG [2 Year Program(s)]"": 1634}",1651,475,209,38,155,30,113,55,425,257,301,118,62,105,476006612,330600706,513082486,ok,Number of faculty members entered 1071
2025,IR-O-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,76.85,51.06,81.91,71.42,51.47,67.05,8,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0436.pdf,2104,26540,"{""UG [3 Years Program(s)]"": 3417, ""UG [4 Years Program(s)]"": 15896, ""UG [5 Years Program(s)]"": 1693, ""UG [6 Year Program(s)]"": 38, ""PG [2 Year Program(s)]"": 3263, ""PG [3 Year Program(s)]"": 826, ""PG-Integrated"": 1226, ""PG [6 Year Program(s)]"": 181}",1073,1236,243,41,281,36,160,40,151,124,107,82,79,70,981189360,2604824076,2413512577,ok,Number of faculty members entered 2104
2025,IR-O-U-0575,Jadavpur University,Kolkata,West Bengal,71.61,52.19,87.82,52.34,54.87,65.42,9,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0575.pdf,934,10816,"{""UG [3 Years Program(s)]"": 2413, ""UG [4 Years Program(s)]"": 4886, ""UG [5 Years Program(s)]"": 173, ""PG [2 Year Program(s)]"": 3344}",2535,0,421,0,446,0,414,0,121,140,213,55,49,68,367112181,365928471,275198783,ok,Number of faculty members entered 934
2025,IR-O-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,71.50,48.04,93.79,64.58,42.74,65.35,10,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0496.pdf,1424,19240,"{""UG [3 Years Program(s)]"": 2754, ""UG [4 Years Program(s)]"": 7660, ""UG [5 Years Program(s)]"": 2556, ""PG [1 Year Program(s)]"": 216, ""PG [2 Year Program(s)]"": 5244, ""PG [3 Year Program(s)]"": 810}",2466,106,558,20,510,19,588,8,243,227,184,64,59,44,807603543,751286253,379815309,ok,Number of faculty members entered 1424
2025,IR-O-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,70.31,54.56,82.47,68.94,44.19,65.26,11,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0473.pdf,4466,60645,"{""UG [3 Years Program(s)]"": 10749, ""UG [4 Years Program(s)]"": 37775, ""UG [5 Years Program(s)]"": 3582, ""PG [2 Year Program(s)]"": 7120, ""PG [3 Year Program(s)]"": 707, ""PG-Integrated"": 532, ""PG [6 Year Program(s)]"": 180}",1760,881,360,186,197,146,159,160,127,391,147,34,343,27,203093412,282447565,90703348,ok,Number of faculty members entered 4466
2025,IR-O-U-0304,Homi Bhabha National Institute,Mumbai,Maharashtra,76.94,54.16,84.47,56.40,32.17,65.08,12,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0304.pdf,1211,1632,"{""PG [1 Year Program(s)]"": 107, ""PG [2 Year Program(s)]"": 410, ""PG [3 Year Program(s)]"": 291, ""PG-Integrated"": 824}",2371,0,324,0,275,0,302,0,776,581,500,171,176,192,10378616020,7026084000,5200875480,ok,Number of faculty members entered 1211
2025,IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,76.12,56.28,73.63,71.44,34.49,65.04,13,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-I-1441.pdf,1129,13987,"{""UG [4 Years Program(s)]"": 9703, ""UG [5 Years Program(s)]"": 2810, ""PG [1 Year Program(s)]"": 31, ""PG [2 Year Program(s)]"": 732, ""PG [3 Year Program(s)]"": 711}",658,849,127,114,109,90,82,67,59,3038,5225,46,684,1096,31051289,283062130,6431200,ok,Number of faculty members entered 1129
2025,IR-O-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,60.55,59.53,83.42,60.61,58.81,64.64,14,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0490.pdf,3352,54254,"{""UG [3 Years Program(s)]"": 4407, ""UG [4 Years Program(s)]"": 35957, ""UG [5 Years Program(s)]"": 1367, ""PG [1 Year Program(s)]"": 11, ""PG [2 Year Program(s)]"": 4861, ""PG-Integrated"": 7651}",4516,626,441,8,214,16,118,106,201,146,127,31,31,23,202868433,139337324,225184388,ok,Number of faculty members entered 3352
2025,IR-O-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,75.45,42.48,77.23,73.03,50.21,63.14,15,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0363.pdf,1366,19122,"{""UG [3 Years Program(s)]"": 843, ""UG [4 Years Program(s)]"": 12597, ""UG [5 Years Program(s)]"": 2816, ""PG [1 Year Program(s)]"": 100, ""PG [2 Year Program(s)]"": 2020, ""PG [3 Year Program(s)]"": 514, ""PG-Integrated"": 232}",1194,132,225,4,154,5,76,3,102,88,71,48,35,33,103864000,97101000,92545000,ok,Number of faculty members entered 1366
2025,IR-O-U-0101,Indian Agricultural Research Institute,New Delhi,Delhi,74.07,46.15,80.08,78.51,29.63,62.89,16,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0101.pdf,561,1328,"{""UG [4 Years Program(s)]"": 737, ""PG [2 Year Program(s)]"": 591}",1354,0,306,0,181,0,100,0,242,218,751,40,53,25,2068392061,1531225000,1393402921,ok,Number of faculty members entered 561
2025,IR-O-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,74.01,43.99,80.53,77.74,35.92,62.87,17,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0356.pdf,2006,23766,"{""UG [3 Years Program(s)]"": 4282, ""UG [4 Years Program(s)]"": 14064, ""UG [5 Years Program(s)]"": 2952, ""PG [1 Year Program(s)]"": 50, ""PG [2 Year Program(s)]"": 1942, ""PG [3 Year Program(s)]"": 476}",1789,0,214,0,212,0,184,0,164,151,126,71,61,49,542910621,204116643,99127693,ok,Number of faculty members entered 2006
2025,IR-O-U-0042,University of Hyderabad,Hyderabad,Telangana,73.24,44.59,78.52,63.01,44.77,61.83,18,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0042.pdf,428,3887,"{""PG [2 Year Program(s)]"": 2635, ""PG [3 Year Program(s)]"": 56, ""PG-Integrated"": 1090, ""PG [6 Year Program(s)]"": 106}",1455,42,294,8,242,7,204,0,455,458,378,51,55,78,1014356384,650934326,304072791,ok,Number of faculty members entered 428
2025,IR-O-U-0747,Chandigarh University,Mohali,Punjab,65.11,49.13,78.05,74.25,39.74,61.27,19,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0747.pdf,2474,34261,"{""UG [3 Years Program(s)]"": 9442, ""UG [4 Years Program(s)]"": 15481, ""UG [5 Years Program(s)]"": 3510, ""PG [1 Year Program(s)]"": 70, ""PG [2 Year Program(s)]"": 5608, ""PG [6 Year Program(s)]"": 150}",914,371,121,65,182,72,188,0,160,148,120,129,146,101,655277000,641585000,631984600,ok,Number of faculty members entered 2474
2025,IR-O-U-0439,Anna University,Chennai,Tamil Nadu,62.63,54.88,67.82,51.30,72.83,61.22,20,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0439.pdf,856,11940,"{""UG [4 Years Program(s)]"": 9197, ""UG [5 Years Program(s)]"": 316, ""PG [2 Year Program(s)]"": 2119, ""PG-Integrated"": 308}",1157,652,148,62,149,85,157,118,98,93,119,46,46,49,224679428,383628283,468110570,ok,Number of faculty members entered 856
2025,IR-O-U-0222,JSS Academy of Higher Education and Research,Mysuru,Karnataka,76.72,35.68,71.51,79.49,40.25,60.00,21,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0222.pdf,767,6620,"{""UG [3 Years Program(s)]"": 1800, ""UG [4 Years Program(s)]"": 880, ""UG [5 Years Program(s)]"": 1600, ""PG [2 Year Program(s)]"": 1380, ""PG [3 Year Program(s)]"": 600, ""PG [6 Year Program(s)]"": 360}",721,79,114,41,83,10,53,18,155,156,125,68,66,62,225263878,148947314,260334043,ok,Number of faculty members entered 767
2025,IR-O-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,62.88,55.83,74.32,63.12,28.98,59.68,22,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0497.pdf,2331,32746,"{""UG [3 Years Program(s)]"": 11453, ""UG [4 Years Program(s)]"": 9770, ""UG [5 Years Program(s)]"": 4416, ""PG [1 Year Program(s)]"": 240, ""PG [2 Year Program(s)]"": 6131, ""PG [3 Year Program(s)]"": 11, ""PG-Integrated"": 725}",882,2039,162,258,118,261,62,163,150,121,47,51,51,20,127972571,201477096,60961825,ok,Number of faculty members entered 2331
2025,IR-O-U-0006,"Andhra University, Visakhapatnam",Visakhapatnam,Andhra Pradesh,75.27,26.41,86.60,73.86,39.85,59.20,23,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0006.pdf,702,9235,"{""UG [3 Years Program(s)]"": 120, ""UG [4 Years Program(s)]"": 3224, ""UG [5 Years Program(s)]"": 440, ""PG [2 Year Program(s)]"": 5260, ""PG [3 Year Program(s)]"": 26, ""PG [6 Year Program(s)]"": 165}",451,274,292,388,498,238,198,248,92,87,58,52,71,43,506520405,503319397,325481618,ok,Number of faculty members entered 702
2025,IR-O-U-0329,Symbiosis International,Pune,Maharashtra,73.49,38.34,72.97,64.00,46.23,59.16,24,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0329.pdf,1530,21816,"{""UG [3 Years Program(s)]"": 1891, ""UG [4 Years Program(s)]"": 6680, ""UG [5 Years Program(s)]"": 5827, ""PG [1 Year Program(s)]"": 151, ""PG [2 Year Program(s)]"": 7267}",1064,207,95,163,73,160,128,116,272,104,88,37,33,31,150990542,100109423,73788777,ok,Number of faculty members entered 1530
2025,IR-O-U-0260,Kerala University,Thiruvananthapuram,Kerala,71.19,29.64,94.62,64.07,34.73,59.05,25,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0260.pdf,306,2939,"{""UG [4 Years Program(s)]"": 25, ""PG [1 Year Program(s)]"": 37, ""PG [2 Year Program(s)]"": 2877}",1462,571,596,166,584,159,573,149,53,48,42,43,41,38,363127216,332000000,262830217,ok,Number of faculty members entered 306
2025,IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,69.03,45.33,73.12,66.74,32.72,58.87,26,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0020.pdf,985,13860,"{""UG [4 Years Program(s)]"": 12857, ""PG [2 Year Program(s)]"": 1003}",545,474,103,25,125,0,73,75,279,234,159,133,102,19,112408000,103573102,76184000,ok,Number of faculty members entered 985
2025,IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,68.42,45.12,72.16,65.69,37.95,58.87,26,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-I-1480.pdf,788,11124,"{""UG [4 Years Program(s)]"": 10095, ""PG [2 Year Program(s)]"": 983, ""PG-Integrated"": 46}",482,45,110,14,84,20,76,23,43,44,52,22,20,24,340729000,108490000,103620000,ok,Number of faculty members entered 788
2025,IR-O-U-0458,Kalasalingam Academy of Research and Education,Krishnan Koil,Tamil Nadu,70.43,36.39,74.68,76.54,37.29,58.37,28,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0458.pdf,709,9937,"{""UG [3 Years Program(s)]"": 1451, ""UG [4 Years Program(s)]"": 7653, ""UG [5 Years Program(s)]"": 261, ""PG [2 Year Program(s)]"": 572}",582,236,128,31,124,29,103,21,28,31,237,14,12,120,25410374,25047175,1500000,ok,Number of faculty members entered 709
2025,IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,71.76,36.50,74.04,71.78,35.92,58.06,29,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0476.pdf,847,11847,"{""UG [3 Years Program(s)]"": 550, ""UG [4 Years Program(s)]"": 9271, ""UG [5 Years Program(s)]"": 670, ""PG [2 Year Program(s)]"": 852, ""PG-Integrated"": 504}",686,127,138,6,133,10,61,10,84,73,87,22,18,14,290180703,539685492,105126356,ok,Number of faculty members entered 847
2025,IR-O-U-0027,Osmania University,Hyderabad,Telangana,75.88,27.86,86.93,57.17,37.07,57.94,30,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0027.pdf,625,6894,"{""UG [3 Years Program(s)]"": 225, ""UG [4 Years Program(s)]"": 2008, ""UG [5 Years Program(s)]"": 334, ""PG [2 Year Program(s)]"": 4327}",1444,542,602,296,304,565,107,180,65,62,56,22,22,27,31760774,148543926,326034526,ok,Number of faculty members entered 625
2025,IR-O-U-0379,Lovely Professional University,Phagwara,Punjab,58.10,49.40,69.31,69.89,46.72,57.77,31,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0379.pdf,2088,35676,"{""UG [3 Years Program(s)]"": 5458, ""UG [4 Years Program(s)]"": 23367, ""UG [5 Years Program(s)]"": 1241, ""PG [1 Year Program(s)]"": 13, ""PG [2 Year Program(s)]"": 5530, ""PG [3 Year Program(s)]"": 3, ""PG-Integrated"": 64}",899,1125,95,188,60,123,33,146,62,1014,176,12,108,16,2119529,2223000,5680000,ok,Number of faculty members entered 2088
2025,IR-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,72.74,39.25,75.69,58.95,29.22,57.55,32,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0253.pdf,290,3298,"{""UG [3 Years Program(s)]"": 90, ""UG [4 Years Program(s)]"": 628, ""UG [5 Years Program(s)]"": 315, ""PG [2 Year Program(s)]"": 1792, ""PG-Integrated"": 473}",739,160,184,67,118,98,91,79,193,139,115,54,46,25,1215165139,853721689,108458653,ok,Number of faculty members entered 290
2025,IR-O-U-0052,Gauhati University,Guwahati,Assam,73.43,26.49,89.46,64.21,30.84,57.37,33,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0052.pdf,452,5299,"{""UG [3 Years Program(s)]"": 360, ""UG [4 Years Program(s)]"": 628, ""UG [5 Years Program(s)]"": 300, ""PG [2 Year Program(s)]"": 3680, ""PG [3 Year Program(s)]"": 41, ""PG-Integrated"": 290}",1205,115,485,182,412,121,323,15,159,118,114,32,37,30,656120864,437762328,214663539,ok,Number of faculty members entered 452
2025,IR-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,74.05,34.74,79.88,50.90,34.25,57.13,34,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0196.pdf,674,8914,"{""UG [3 Years Program(s)]"": 195, ""UG [4 Years Program(s)]"": 1550, ""UG [5 Years Program(s)]"": 325, ""PG [2 Year Program(s)]"": 6301, ""PG-Integrated"": 543}",990,14,198,11,222,9,157,7,52,84,108,14,14,25,124445131,132519953,374644089,ok,Number of faculty members entered 674
2025,IR-O-U-0078,Panjab University,Chandigarh,Chandigarh,56.77,41.58,80.37,65.25,47.82,56.88,35,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0078.pdf,950,13783,"{""UG [3 Years Program(s)]"": 2207, ""UG [4 Years Program(s)]"": 3740, ""UG [5 Years Program(s)]"": 2234, ""PG [1 Year Program(s)]"": 140, ""PG [2 Year Program(s)]"": 5103, ""PG [3 Year Program(s)]"": 73, ""PG-Integrated"": 286}",3097,0,497,0,496,0,645,0,143,275,261,48,94,26,417827398,198419807,217853669,ok,Number of faculty members entered 950
2025,IR-O-U-0448,Bharathidasan University,Tiruchirappalli,Tamil Nadu,61.36,40.81,83.97,51.54,32.60,55.85,36,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0448.pdf,292,3083,"{""UG [3 Years Program(s)]"": 410, ""PG [2 Year Program(s)]"": 1785, ""PG-Integrated"": 528, ""PG [6 Year Program(s)]"": 360}",409,132,191,231,194,279,422,497,73,60,59,22,21,28,440294426,348595849,288930305,ok,Number of faculty members entered 292
2025,IR-O-U-0498,Babasheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,69.26,23.93,80.92,80.25,33.75,55.55,37,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0498.pdf,407,3374,"{""UG [3 Years Program(s)]"": 540, ""PG [1 Year Program(s)]"": 38, ""PG [2 Year Program(s)]"": 2796}",802,0,227,0,213,0,190,0,71,64,56,27,22,17,274856210,213740800,134025000,ok,Number of faculty members entered 407
2025,IR-O-I-1357,University of Madras,Chennai,Tamil Nadu,69.12,35.08,70.84,52.79,45.23,55.23,38,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-I-1357.pdf,340,3384,"{""PG [2 Year Program(s)]"": 3287, ""PG [3 Year Program(s)]"": 97}",1022,464,398,281,132,37,154,34,88,51,180,26,19,45,235105776,222156177,212005920,ok,Number of faculty members entered 340
2025,IR-O-U-0570,Calcutta University,Kolkata,West Bengal,64.81,37.24,88.18,51.81,17.35,55.17,39,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0570.pdf,1206,11251,"{""UG [3 Years Program(s)]"": 225, ""UG [4 Years Program(s)]"": 1354, ""UG [5 Years Program(s)]"": 720, ""PG [2 Year Program(s)]"": 8918, ""PG [3 Year Program(s)]"": 34, ""PG-Integrated"": 0}",1092,1710,287,340,279,285,545,387,275,142,648,10,13,66,149799014,146763387,921245785,ok,Number of faculty members entered 1206
2025,IR-O-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,59.08,47.20,71.48,54.16,35.24,55.13,40,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0308.pdf,193,2398,"{""UG [4 Years Program(s)]"": 1078, ""PG [2 Year Program(s)]"": 750, ""PG-Integrated"": 570}",452,86,83,13,93,5,73,3,219,171,197,123,96,107,477771727,298108295,415594558,ok,Number of faculty members entered 193
2025,IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,74.43,27.91,65.77,62.66,47.82,54.90,41,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-I-1110.pdf,504,5214,"{""UG [3 Years Program(s)]"": 230, ""UG [4 Years Program(s)]"": 1587, ""UG [5 Years Program(s)]"": 1750, ""PG [2 Year Program(s)]"": 731, ""PG [3 Year Program(s)]"": 777, ""PG-Integrated"": 139}",388,0,71,0,18,0,15,0,20,62,63,14,32,13,29491388,12884843,3333795,ok,Number of faculty members entered 504
2025,IR-O-U-0098,Delhi Technological University,New Delhi,Delhi,64.13,41.43,71.27,56.21,33.40,54.88,42,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0098.pdf,1033,13189,"{""UG [3 Years Program(s)]"": 1088, ""UG [4 Years Program(s)]"": 10431, ""PG [2 Year Program(s)]"": 1670}",773,608,141,71,74,73,28,26,15,15,29,15,15,15,54393604,79947708,90000000,ok,Number of faculty members entered 1033
2025,IR-O-U-0262,"Mahatma Gandhi University, Kottayam",Kottayam,Kerala,71.20,34.03,71.68,54.33,32.72,54.61,43,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0262.pdf,220,1751,"{""UG [5 Years Program(s)]"": 253, ""PG [2 Year Program(s)]"": 1378, ""PG-Integrated"": 120}",506,323,144,17,48,6,74,13,156,185,76,47,40,37,2034207991,1515973524,1399179447,ok,Number of faculty members entered 220
2025,IR-O-U-0435,Alagappa University,Karaikudi,Tamil Nadu,64.62,33.07,73.27,55.96,49.04,54.45,44,https://www.nirfindia.org/nirfpdfcdn/2025/pdf/University/IR-O-U-0435.pdf,382,4051,"{""UG [3 Years Program(s)]"": 860, ""UG [4 Years Program(s)]"": 108, ""PG [2 Year Program(s)]"": 2839, ""PG [3 Year Program(s)]"": 91, ""PG-Integrated"": 153}",731,725,80,62,111,118,115,142,41,13,31,12,10,10,166816254,147013386,160407480,ok,Number of faculty members entered 382
